route_id,service_id,trip_id,shape_id
991,1,991_08_20,
991,1,991_13_12,
991,1,991_11_20,
991,1,991_08_50,
991,1,991_12_20,
991,1,991_09_42,
991,1,991_15_06,
991,1,991_11_50,
991,1,991_12_00,
991,1,991_16_54,
991,1,991_08_12,
991,1,991_19_06,
991,1,991_15_42,
991,1,991_09_24,
991,1,991_21_05,
991,1,991_14_48,
991,1,991_14_30,
991,1,991_17_35,
991,1,991_11_42,
991,1,991_09_50,
991,1,991_20_05,
991,1,991_21_30,
991,1,991_10_00,
991,1,991_19_24,
991,1,991_16_18,
991,1,991_09_20,
991,1,991_16_05,
991,1,991_20_54,
991,1,991_17_12,
991,1,991_10_18,
991,1,991_17_05,
991,1,991_13_20,
991,1,991_17_48,
991,1,991_19_35,
991,1,991_20_18,
991,1,991_14_06,
991,1,991_13_48,
991,1,991_18_24,
626,1,626_08_45,
626,1,626_08_15,
626,1,626_07_15,
626,1,626_05_15,
626,1,626_10_45,
626,1,626_13_25,
626,1,626_14_25,
626,1,626_09_45,
626,1,626_15_25,
626,1,626_06_15,
626,1,626_17_00,
626,1,626_18_00,
626,1,626_12_25,
626,1,626_16_00,
311,1,311_08_45,
311,1,311_08_15,
311,1,311_07_15,
311,1,311_05_15,
311,1,311_10_45,
311,1,311_13_25,
311,1,311_14_25,
311,1,311_09_45,
311,1,311_15_25,
311,1,311_06_15,
311,1,311_17_00,
311,1,311_18_00,
311,1,311_12_25,
311,1,311_16_00,
10469,1,10469_21_43,
10469,1,10469_20_47,
10469,1,10469_21_15,
10469,1,10469_22_39,
10469,1,10469_22_11,
10469,1,10469_19_23,
10469,1,10469_18_27,
10469,1,10469_20_19,
10469,1,10469_19_51,
10469,1,10469_18_55,
10470,1,10470_21_43,
10470,1,10470_20_47,
10470,1,10470_21_15,
10470,1,10470_22_39,
10470,1,10470_22_11,
10470,1,10470_19_23,
10470,1,10470_18_27,
10470,1,10470_20_19,
10470,1,10470_19_51,
10470,1,10470_18_55,
1090,1,1090_05_30,
1090,1,1090_12_10,
1090,1,1090_07_50,
1090,1,1090_17_25,
1090,1,1090_09_14,
1090,1,1090_13_38,
1090,1,1090_06_40,
1090,1,1090_14_29,
1090,1,1090_18_09,
1090,1,1090_09_36,
1090,1,1090_10_50,
1090,1,1090_12_54,
1090,1,1090_15_13,
1090,1,1090_15_35,
1090,1,1090_17_03,
1090,1,1090_14_51,
1090,1,1090_13_50,
1090,1,1090_10_42,
1090,1,1090_07_46,
1090,1,1090_18_31,
1090,1,1090_15_50,
1090,1,1090_17_47,
1090,1,1090_09_30,
1090,1,1090_11_20,
1090,1,1090_16_41,
1090,1,1090_11_26,
1090,1,1090_15_57,
1090,1,1090_11_50,
1090,1,1090_13_16,
1090,1,1090_07_20,
1090,1,1090_20_43,
1090,1,1090_06_50,
1090,1,1090_19_15,
1090,1,1090_19_50,
1090,1,1090_21_05,
1090,1,1090_17_50,
1090,1,1090_06_20,
1090,1,1090_09_50,
1090,1,1090_12_32,
1090,1,1090_20_21,
1090,1,1090_18_53,
1090,1,1090_16_19,
1090,1,1090_09_58,
1090,1,1090_05_50,
1090,1,1090_08_52,
1090,1,1090_11_48,
1090,1,1090_19_37,
1090,1,1090_08_08,
1090,1,1090_10_20,
1090,1,1090_07_02,
1090,1,1090_11_04,
1090,1,1090_07_24,
1090,1,1090_08_30,
1090,1,1090_19_59,
10471,1,10471_05_30,
10471,1,10471_12_10,
10471,1,10471_07_50,
10471,1,10471_17_25,
10471,1,10471_09_14,
10471,1,10471_13_38,
10471,1,10471_06_40,
10471,1,10471_14_29,
10471,1,10471_18_09,
10471,1,10471_09_36,
10471,1,10471_10_50,
10471,1,10471_12_54,
10471,1,10471_15_13,
10471,1,10471_15_35,
10471,1,10471_17_03,
10471,1,10471_14_51,
10471,1,10471_13_50,
10471,1,10471_10_42,
10471,1,10471_07_46,
10471,1,10471_18_31,
10471,1,10471_15_50,
10471,1,10471_17_47,
10471,1,10471_09_30,
10471,1,10471_11_20,
10471,1,10471_16_41,
10471,1,10471_11_26,
10471,1,10471_15_57,
10471,1,10471_11_50,
10471,1,10471_13_16,
10471,1,10471_07_20,
10471,1,10471_20_43,
10471,1,10471_06_50,
10471,1,10471_19_15,
10471,1,10471_19_50,
10471,1,10471_21_05,
10471,1,10471_17_50,
10471,1,10471_06_20,
10471,1,10471_09_50,
10471,1,10471_12_32,
10471,1,10471_20_21,
10471,1,10471_18_53,
10471,1,10471_16_19,
10471,1,10471_09_58,
10471,1,10471_05_50,
10471,1,10471_08_52,
10471,1,10471_11_48,
10471,1,10471_19_37,
10471,1,10471_08_08,
10471,1,10471_10_20,
10471,1,10471_07_02,
10471,1,10471_11_04,
10471,1,10471_07_24,
10471,1,10471_08_30,
10471,1,10471_19_59,
10472,1,10472_05_30,
10472,1,10472_12_10,
10472,1,10472_07_50,
10472,1,10472_17_25,
10472,1,10472_09_14,
10472,1,10472_13_38,
10472,1,10472_06_40,
10472,1,10472_14_29,
10472,1,10472_18_09,
10472,1,10472_09_36,
10472,1,10472_10_50,
10472,1,10472_12_54,
10472,1,10472_15_13,
10472,1,10472_15_35,
10472,1,10472_17_03,
10472,1,10472_14_51,
10472,1,10472_13_50,
10472,1,10472_10_42,
10472,1,10472_07_46,
10472,1,10472_18_31,
10472,1,10472_15_50,
10472,1,10472_17_47,
10472,1,10472_09_30,
10472,1,10472_11_20,
10472,1,10472_16_41,
10472,1,10472_11_26,
10472,1,10472_15_57,
10472,1,10472_11_50,
10472,1,10472_13_16,
10472,1,10472_07_20,
10472,1,10472_20_43,
10472,1,10472_06_50,
10472,1,10472_19_15,
10472,1,10472_19_50,
10472,1,10472_21_05,
10472,1,10472_17_50,
10472,1,10472_06_20,
10472,1,10472_09_50,
10472,1,10472_12_32,
10472,1,10472_20_21,
10472,1,10472_18_53,
10472,1,10472_16_19,
10472,1,10472_09_58,
10472,1,10472_05_50,
10472,1,10472_08_52,
10472,1,10472_11_48,
10472,1,10472_19_37,
10472,1,10472_08_08,
10472,1,10472_10_20,
10472,1,10472_07_02,
10472,1,10472_11_04,
10472,1,10472_07_24,
10472,1,10472_08_30,
10472,1,10472_19_59,
10473,1,10473_05_30,
10473,1,10473_12_10,
10473,1,10473_07_50,
10473,1,10473_17_25,
10473,1,10473_09_14,
10473,1,10473_13_38,
10473,1,10473_06_40,
10473,1,10473_14_29,
10473,1,10473_18_09,
10473,1,10473_09_36,
10473,1,10473_10_50,
10473,1,10473_12_54,
10473,1,10473_15_13,
10473,1,10473_15_35,
10473,1,10473_17_03,
10473,1,10473_14_51,
10473,1,10473_13_50,
10473,1,10473_10_42,
10473,1,10473_07_46,
10473,1,10473_18_31,
10473,1,10473_15_50,
10473,1,10473_17_47,
10473,1,10473_09_30,
10473,1,10473_11_20,
10473,1,10473_16_41,
10473,1,10473_11_26,
10473,1,10473_15_57,
10473,1,10473_11_50,
10473,1,10473_13_16,
10473,1,10473_07_20,
10473,1,10473_20_43,
10473,1,10473_06_50,
10473,1,10473_19_15,
10473,1,10473_19_50,
10473,1,10473_21_05,
10473,1,10473_17_50,
10473,1,10473_06_20,
10473,1,10473_09_50,
10473,1,10473_12_32,
10473,1,10473_20_21,
10473,1,10473_18_53,
10473,1,10473_16_19,
10473,1,10473_09_58,
10473,1,10473_05_50,
10473,1,10473_08_52,
10473,1,10473_11_48,
10473,1,10473_19_37,
10473,1,10473_08_08,
10473,1,10473_10_20,
10473,1,10473_07_02,
10473,1,10473_11_04,
10473,1,10473_07_24,
10473,1,10473_08_30,
10473,1,10473_19_59,
10474,1,10474_05_30,
10474,1,10474_12_10,
10474,1,10474_07_50,
10474,1,10474_17_25,
10474,1,10474_09_14,
10474,1,10474_13_38,
10474,1,10474_06_40,
10474,1,10474_14_29,
10474,1,10474_18_09,
10474,1,10474_09_36,
10474,1,10474_10_50,
10474,1,10474_12_54,
10474,1,10474_15_13,
10474,1,10474_15_35,
10474,1,10474_17_03,
10474,1,10474_14_51,
10474,1,10474_13_50,
10474,1,10474_10_42,
10474,1,10474_07_46,
10474,1,10474_18_31,
10474,1,10474_15_50,
10474,1,10474_17_47,
10474,1,10474_09_30,
10474,1,10474_11_20,
10474,1,10474_16_41,
10474,1,10474_11_26,
10474,1,10474_15_57,
10474,1,10474_11_50,
10474,1,10474_13_16,
10474,1,10474_07_20,
10474,1,10474_20_43,
10474,1,10474_06_50,
10474,1,10474_19_15,
10474,1,10474_19_50,
10474,1,10474_21_05,
10474,1,10474_17_50,
10474,1,10474_06_20,
10474,1,10474_09_50,
10474,1,10474_12_32,
10474,1,10474_20_21,
10474,1,10474_18_53,
10474,1,10474_16_19,
10474,1,10474_09_58,
10474,1,10474_05_50,
10474,1,10474_08_52,
10474,1,10474_11_48,
10474,1,10474_19_37,
10474,1,10474_08_08,
10474,1,10474_10_20,
10474,1,10474_07_02,
10474,1,10474_11_04,
10474,1,10474_07_24,
10474,1,10474_08_30,
10474,1,10474_19_59,
712,1,712_05_30,
712,1,712_12_10,
712,1,712_07_50,
712,1,712_17_25,
712,1,712_09_14,
712,1,712_13_38,
712,1,712_06_40,
712,1,712_14_29,
712,1,712_18_09,
712,1,712_09_36,
712,1,712_10_50,
712,1,712_12_54,
712,1,712_15_13,
712,1,712_15_35,
712,1,712_17_03,
712,1,712_14_51,
712,1,712_13_50,
712,1,712_10_42,
712,1,712_07_46,
712,1,712_18_31,
712,1,712_15_50,
712,1,712_17_47,
712,1,712_09_30,
712,1,712_11_20,
712,1,712_16_41,
712,1,712_11_26,
712,1,712_15_57,
712,1,712_11_50,
712,1,712_13_16,
712,1,712_07_20,
712,1,712_20_43,
712,1,712_06_50,
712,1,712_19_15,
712,1,712_19_50,
712,1,712_21_05,
712,1,712_17_50,
712,1,712_06_20,
712,1,712_09_50,
712,1,712_12_32,
712,1,712_20_21,
712,1,712_18_53,
712,1,712_16_19,
712,1,712_09_58,
712,1,712_05_50,
712,1,712_08_52,
712,1,712_11_48,
712,1,712_19_37,
712,1,712_08_08,
712,1,712_10_20,
712,1,712_07_02,
712,1,712_11_04,
712,1,712_07_24,
712,1,712_08_30,
712,1,712_19_59,
347,1,347_06_59,
347,1,347_06_23,
347,1,347_05_11,
347,1,347_05_47,
522,1,522_12_18,
522,1,522_06_42,
522,1,522_17_17,
522,1,522_13_47,
522,1,522_14_29,
522,1,522_15_11,
522,1,522_08_06,
522,1,522_08_48,
522,1,522_18_41,
522,1,522_15_53,
522,1,522_10_54,
522,1,522_19_23,
522,1,522_17_59,
522,1,522_07_24,
522,1,522_10_12,
522,1,522_11_36,
1244,1,1244_20_00,
1244,1,1244_22_06,
1244,1,1244_21_48,
1244,1,1244_20_54,
1244,1,1244_23_36,
1244,1,1244_22_24,
1244,1,1244_20_36,
1244,1,1244_23_00,
1244,1,1244_21_30,
1244,1,1244_19_24,
1244,1,1244_21_12,
1859,1,1859_12_47,
1859,1,1859_15_27,
1859,1,1859_16_46,
1859,1,1859_14_54,
1859,1,1859_08_26,
1859,1,1859_11_25,
1859,1,1859_07_58,
1859,1,1859_17_42,
1859,1,1859_08_49,
1859,1,1859_12_19,
1859,1,1859_11_23,
1859,1,1859_21_42,
1859,1,1859_08_54,
1859,1,1859_15_50,
1859,1,1859_17_47,
1859,1,1859_13_17,
1859,1,1859_13_43,
1859,1,1859_12_49,
1859,1,1859_09_45,
1859,1,1859_17_19,
1859,1,1859_14_59,
1859,1,1859_18_54,
1859,1,1859_21_12,
1859,1,1859_16_51,
1859,1,1859_20_46,
1859,1,1859_16_23,
1859,1,1859_17_14,
1859,1,1859_19_50,
1859,1,1859_19_20,
1859,1,1859_07_30,
1859,1,1859_12_21,
1859,1,1859_19_22,
1859,1,1859_09_22,
1859,1,1859_14_11,
1859,1,1859_13_15,
1859,1,1859_09_50,
1859,1,1859_13_45,
1859,1,1859_11_51,
1859,1,1859_08_21,
1859,1,1859_22_08,
1859,1,1859_07_53,
1859,1,1859_07_25,
1859,1,1859_20_44,
1859,1,1859_16_18,
1859,1,1859_15_55,
1859,1,1859_10_18,
1859,1,1859_10_55,
1859,1,1859_18_15,
1859,1,1859_06_57,
1859,1,1859_18_52,
1859,1,1859_09_17,
1859,1,1859_21_14,
1859,1,1859_07_02,
1859,1,1859_20_16,
1859,1,1859_15_22,
1859,1,1859_21_40,
1859,1,1859_11_53,
1859,1,1859_20_18,
1859,1,1859_19_48,
1859,1,1859_10_57,
548,1,548_12_47,
548,1,548_15_27,
548,1,548_16_46,
548,1,548_14_54,
548,1,548_08_26,
548,1,548_11_25,
548,1,548_07_58,
548,1,548_17_42,
548,1,548_08_49,
548,1,548_12_19,
548,1,548_11_23,
548,1,548_21_42,
548,1,548_08_54,
548,1,548_15_50,
548,1,548_17_47,
548,1,548_13_17,
548,1,548_13_43,
548,1,548_12_49,
548,1,548_09_45,
548,1,548_17_19,
548,1,548_14_59,
548,1,548_18_54,
548,1,548_21_12,
548,1,548_16_51,
548,1,548_20_46,
548,1,548_16_23,
548,1,548_17_14,
548,1,548_19_50,
548,1,548_19_20,
548,1,548_07_30,
548,1,548_12_21,
548,1,548_19_22,
548,1,548_09_22,
548,1,548_14_11,
548,1,548_13_15,
548,1,548_09_50,
548,1,548_13_45,
548,1,548_11_51,
548,1,548_08_21,
548,1,548_22_08,
548,1,548_07_53,
548,1,548_07_25,
548,1,548_20_44,
548,1,548_16_18,
548,1,548_15_55,
548,1,548_10_18,
548,1,548_10_55,
548,1,548_18_15,
548,1,548_06_57,
548,1,548_18_52,
548,1,548_09_17,
548,1,548_21_14,
548,1,548_07_02,
548,1,548_20_16,
548,1,548_15_22,
548,1,548_21_40,
548,1,548_11_53,
548,1,548_20_18,
548,1,548_19_48,
548,1,548_10_57,
10475,1,10475_12_47,
10475,1,10475_15_27,
10475,1,10475_16_46,
10475,1,10475_14_54,
10475,1,10475_08_26,
10475,1,10475_11_25,
10475,1,10475_07_58,
10475,1,10475_17_42,
10475,1,10475_08_49,
10475,1,10475_12_19,
10475,1,10475_11_23,
10475,1,10475_21_42,
10475,1,10475_08_54,
10475,1,10475_15_50,
10475,1,10475_17_47,
10475,1,10475_13_17,
10475,1,10475_13_43,
10475,1,10475_12_49,
10475,1,10475_09_45,
10475,1,10475_17_19,
10475,1,10475_14_59,
10475,1,10475_18_54,
10475,1,10475_21_12,
10475,1,10475_16_51,
10475,1,10475_20_46,
10475,1,10475_16_23,
10475,1,10475_17_14,
10475,1,10475_19_50,
10475,1,10475_19_20,
10475,1,10475_07_30,
10475,1,10475_12_21,
10475,1,10475_19_22,
10475,1,10475_09_22,
10475,1,10475_14_11,
10475,1,10475_13_15,
10475,1,10475_09_50,
10475,1,10475_13_45,
10475,1,10475_11_51,
10475,1,10475_08_21,
10475,1,10475_22_08,
10475,1,10475_07_53,
10475,1,10475_07_25,
10475,1,10475_20_44,
10475,1,10475_16_18,
10475,1,10475_15_55,
10475,1,10475_10_18,
10475,1,10475_10_55,
10475,1,10475_18_15,
10475,1,10475_06_57,
10475,1,10475_18_52,
10475,1,10475_09_17,
10475,1,10475_21_14,
10475,1,10475_07_02,
10475,1,10475_20_16,
10475,1,10475_15_22,
10475,1,10475_21_40,
10475,1,10475_11_53,
10475,1,10475_20_18,
10475,1,10475_19_48,
10475,1,10475_10_57,
10476,1,10476_11_55,
10476,1,10476_18_13,
10476,1,10476_10_07,
10476,1,10476_06_13,
10476,1,10476_15_31,
10476,1,10476_08_01,
10476,1,10476_14_55,
10476,1,10476_10_43,
10476,1,10476_17_37,
10476,1,10476_19_25,
10476,1,10476_09_13,
10476,1,10476_18_49,
10476,1,10476_13_43,
10476,1,10476_08_37,
10476,1,10476_07_25,
10476,1,10476_11_19,
10476,1,10476_16_43,
10476,1,10476_14_19,
10476,1,10476_16_07,
10476,1,10476_06_49,
10477,1,10477_08_23,
10477,1,10477_14_41,
10477,1,10477_12_17,
10477,1,10477_17_41,
10477,1,10477_12_53,
10477,1,10477_09_35,
10477,1,10477_15_17,
10477,1,10477_08_59,
10477,1,10477_15_53,
10477,1,10477_07_47,
10477,1,10477_11_41,
10477,1,10477_19_11,
10477,1,10477_07_11,
10477,1,10477_11_05,
10477,1,10477_17_05,
10477,1,10477_18_35,
10477,1,10477_10_11,
10477,1,10477_16_29,
10477,1,10477_19_47,
10477,1,10477_20_23,
19,1,19_17_09,
19,1,19_12_05,
19,1,19_17_41,
19,1,19_21_09,
19,1,19_20_05,
19,1,19_11_33,
19,1,19_08_37,
19,1,19_09_09,
19,1,19_20_37,
19,1,19_12_37,
10478,1,10478_13_06,
10478,1,10478_05_20,
10478,1,10478_04_44,
10478,1,10478_12_52,
10478,1,10478_13_50,
10478,1,10478_05_08,
10478,1,10478_14_52,
10478,1,10478_14_47,
10478,1,10478_14_44,
10478,1,10478_13_59,
10478,1,10478_15_34,
10478,1,10478_14_09,
10478,1,10478_06_36,
10478,1,10478_06_08,
10478,1,10478_15_16,
10478,1,10478_15_48,
10478,1,10478_15_56,
10478,1,10478_06_12,
10478,1,10478_06_26,
10478,1,10478_16_06,
10478,1,10478_05_17,
10478,1,10478_05_16,
10478,1,10478_04_28,
10478,1,10478_07_14,
10478,1,10478_06_32,
10478,1,10478_15_08,
10478,1,10478_08_02,
10478,1,10478_14_28,
10478,1,10478_15_40,
10478,1,10478_15_32,
10478,1,10478_07_43,
10478,1,10478_05_11,
10478,1,10478_07_44,
10478,1,10478_07_05,
10478,1,10478_15_44,
10478,1,10478_06_44,
10478,1,10478_05_26,
10478,1,10478_14_00,
10478,1,10478_16_03,
10478,1,10478_05_44,
10478,1,10478_13_24,
10478,1,10478_05_43,
10478,1,10478_13_32,
10478,1,10478_15_36,
10478,1,10478_13_16,
10478,1,10478_07_20,
10478,1,10478_06_50,
10478,1,10478_05_40,
10478,1,10478_05_48,
10478,1,10478_06_20,
10478,1,10478_07_32,
10478,1,10478_15_25,
10478,1,10478_14_04,
10478,1,10478_14_01,
10478,1,10478_05_10,
10478,1,10478_04_56,
10478,1,10478_16_04,
10478,1,10478_05_50,
10478,1,10478_14_56,
10478,1,10478_04_33,
10478,1,10478_14_12,
10478,1,10478_15_54,
10478,1,10478_07_26,
10478,1,10478_13_30,
10478,1,10478_04_36,
10478,1,10478_05_00,
10478,1,10478_14_54,
10478,1,10478_12_54,
10478,1,10478_15_24,
10478,1,10478_14_18,
10478,1,10478_06_27,
10478,1,10478_13_12,
10478,1,10478_06_04,
10478,1,10478_06_38,
10478,1,10478_15_06,
10478,1,10478_08_05,
10478,1,10478_14_24,
10478,1,10478_11_50,
10478,1,10478_05_56,
10478,1,10478_15_30,
10478,1,10478_05_49,
10478,1,10478_14_42,
10478,1,10478_07_00,
10478,1,10478_06_28,
10478,1,10478_14_48,
10478,1,10478_05_55,
10478,1,10478_07_40,
10478,1,10478_13_36,
10478,1,10478_05_24,
10478,1,10478_07_56,
10478,1,10478_07_02,
10478,1,10478_14_06,
10478,1,10478_05_39,
10478,1,10478_07_24,
10478,1,10478_13_48,
10478,1,10478_05_30,
10478,1,10478_04_52,
10478,1,10478_07_08,
10478,1,10478_06_52,
10478,1,10478_13_31,
10478,1,10478_06_14,
10478,1,10478_13_54,
10478,1,10478_16_22,
10478,1,10478_05_38,
10478,1,10478_12_53,
10478,1,10478_15_42,
10478,1,10478_13_04,
10478,1,10478_13_18,
10478,1,10478_14_36,
10478,1,10478_14_30,
10478,1,10478_06_46,
10478,1,10478_22_53,
10478,1,10478_15_18,
10478,1,10478_15_12,
10478,1,10478_06_56,
10478,1,10478_15_00,
10478,1,10478_07_16,
10478,1,10478_06_10,
10478,1,10478_20_31,
10478,1,10478_13_40,
1211,1,1211_11_55,
1211,1,1211_18_19,
1211,1,1211_09_07,
1211,1,1211_06_07,
1211,1,1211_10_55,
1211,1,1211_17_25,
1211,1,1211_15_11,
1211,1,1211_06_55,
1211,1,1211_05_19,
1211,1,1211_20_13,
1211,1,1211_19_13,
1211,1,1211_13_35,
1211,1,1211_11_07,
1211,1,1211_10_01,
1211,1,1211_19_25,
1211,1,1211_14_23,
889,1,889_16_34,
889,1,889_14_10,
889,1,889_17_22,
889,1,889_12_10,
889,1,889_14_30,
889,1,889_11_22,
889,1,889_14_58,
889,1,889_09_22,
889,1,889_18_58,
889,1,889_08_34,
889,1,889_06_34,
889,1,889_06_10,
889,1,889_08_58,
889,1,889_11_46,
889,1,889_16_58,
889,1,889_19_46,
889,1,889_20_10,
875,1,875_08_23,
875,1,875_14_41,
875,1,875_14_38,
875,1,875_09_43,
875,1,875_10_31,
875,1,875_14_52,
875,1,875_18_08,
875,1,875_16_02,
875,1,875_15_34,
875,1,875_09_11,
875,1,875_07_01,
875,1,875_15_48,
875,1,875_13_14,
875,1,875_15_47,
875,1,875_09_59,
875,1,875_07_57,
875,1,875_08_25,
875,1,875_13_39,
875,1,875_16_30,
875,1,875_06_31,
875,1,875_07_29,
875,1,875_07_43,
875,1,875_07_15,
875,1,875_08_07,
875,1,875_16_03,
875,1,875_14_43,
875,1,875_05_43,
875,1,875_17_54,
875,1,875_17_26,
875,1,875_13_07,
875,1,875_07_19,
875,1,875_09_07,
875,1,875_05_23,
875,1,875_15_20,
875,1,875_05_51,
875,1,875_16_19,
875,1,875_06_15,
875,1,875_09_21,
875,1,875_12_55,
875,1,875_16_44,
875,1,875_15_31,
875,1,875_07_03,
875,1,875_06_05,
875,1,875_05_37,
875,1,875_05_27,
875,1,875_17_23,
875,1,875_08_53,
875,1,875_16_58,
875,1,875_10_15,
875,1,875_15_06,
875,1,875_14_24,
875,1,875_13_28,
875,1,875_16_14,
875,1,875_05_59,
875,1,875_14_59,
875,1,875_15_15,
875,1,875_16_51,
875,1,875_17_39,
875,1,875_08_11,
875,1,875_08_39,
875,1,875_07_51,
875,1,875_17_12,
875,1,875_13_42,
875,1,875_09_49,
875,1,875_17_40,
875,1,875_17_07,
875,1,875_13_56,
875,1,875_16_35,
875,1,875_06_47,
875,1,875_06_19,
875,1,875_17_55,
875,1,875_13_23,
875,1,875_06_33,
875,1,875_10_17,
875,1,875_16_16,
875,1,875_14_27,
875,1,875_13_55,
875,1,875_14_10,
875,1,875_08_55,
875,1,875_07_35,
875,1,875_09_27,
875,1,875_10_03,
875,1,875_13_00,
875,1,875_09_35,
1550,1,1550_11_31,
1550,1,1550_10_36,
1550,1,1550_19_53,
1550,1,1550_16_13,
1550,1,1550_09_30,
1550,1,1550_11_20,
1550,1,1550_15_29,
1550,1,1550_16_02,
1550,1,1550_12_48,
1550,1,1550_09_41,
1550,1,1550_15_51,
1550,1,1550_19_09,
1550,1,1550_10_14,
1550,1,1550_08_02,
1550,1,1550_15_40,
1550,1,1550_17_08,
1550,1,1550_10_58,
1550,1,1550_12_04,
1550,1,1550_07_29,
1550,1,1550_18_25,
1550,1,1550_20_37,
1550,1,1550_16_57,
1550,1,1550_10_25,
1550,1,1550_20_26,
1550,1,1550_16_46,
1550,1,1550_19_42,
1550,1,1550_13_32,
1550,1,1550_17_30,
1550,1,1550_13_43,
1550,1,1550_09_08,
1550,1,1550_08_46,
1550,1,1550_14_56,
1550,1,1550_18_36,
1550,1,1550_08_24,
1550,1,1550_12_26,
1550,1,1550_14_45,
1550,1,1550_10_03,
1550,1,1550_08_35,
1550,1,1550_20_59,
1550,1,1550_17_41,
1550,1,1550_07_18,
1550,1,1550_15_07,
1550,1,1550_08_13,
1550,1,1550_12_15,
1550,1,1550_18_03,
1550,1,1550_19_20,
1550,1,1550_20_48,
1550,1,1550_11_09,
1550,1,1550_18_47,
1550,1,1550_21_54,
1550,1,1550_21_21,
1550,1,1550_13_10,
1550,1,1550_16_24,
1550,1,1550_08_57,
1550,1,1550_07_40,
1550,1,1550_12_59,
1550,1,1550_19_31,
1550,1,1550_07_51,
1550,1,1550_09_19,
1550,1,1550_21_43,
1550,1,1550_20_15,
1550,1,1550_18_14,
1550,1,1550_16_35,
1550,1,1550_17_52,
1550,1,1550_18_58,
1550,1,1550_17_19,
1550,1,1550_13_54,
1550,1,1550_21_32,
1550,1,1550_06_45,
1550,1,1550_11_42,
1550,1,1550_20_04,
1550,1,1550_21_10,
1550,1,1550_12_37,
1550,1,1550_10_47,
1550,1,1550_15_18,
1550,1,1550_07_07,
1550,1,1550_06_56,
1550,1,1550_13_21,
1550,1,1550_11_53,
1550,1,1550_09_52,
1580,1,1580_10_26,
1580,1,1580_13_36,
1580,1,1580_11_42,
1580,1,1580_12_58,
1580,1,1580_12_20,
1580,1,1580_11_04,
1580,1,1580_14_14,
10479,1,10479_21_49,
10479,1,10479_12_09,
10479,1,10479_12_50,
10479,1,10479_21_46,
10479,1,10479_22_43,
10479,1,10479_14_33,
10479,1,10479_14_50,
10479,1,10479_22_26,
10479,1,10479_15_09,
10479,1,10479_14_09,
10479,1,10479_12_21,
10479,1,10479_13_57,
10479,1,10479_13_14,
10479,1,10479_15_14,
10479,1,10479_13_39,
10479,1,10479_23_07,
10479,1,10479_14_03,
10479,1,10479_23_06,
10479,1,10479_23_22,
10479,1,10479_13_49,
10479,1,10479_23_31,
10479,1,10479_22_10,
10479,1,10479_13_05,
10479,1,10479_22_02,
10479,1,10479_20_47,
10479,1,10479_23_38,
10479,1,10479_14_53,
10479,1,10479_20_26,
10479,1,10479_21_37,
10479,1,10479_23_52,
10479,1,10479_14_57,
10479,1,10479_13_24,
10479,1,10479_23_19,
10479,1,10479_22_25,
10479,1,10479_13_03,
10479,1,10479_20_19,
10479,1,10479_13_43,
10479,1,10479_20_34,
10479,1,10479_12_27,
10479,1,10479_22_18,
10479,1,10479_13_41,
10479,1,10479_20_50,
10479,1,10479_22_22,
10479,1,10479_21_38,
10479,1,10479_13_15,
10479,1,10479_20_58,
10479,1,10479_12_02,
10479,1,10479_22_37,
10479,1,10479_12_46,
10479,1,10479_22_03,
10479,1,10479_21_19,
10479,1,10479_14_49,
10479,1,10479_14_02,
10479,1,10479_13_09,
10479,1,10479_22_07,
10479,1,10479_23_00,
10479,1,10479_22_58,
10479,1,10479_20_55,
10479,1,10479_21_59,
10479,1,10479_12_10,
10479,1,10479_12_26,
10479,1,10479_12_34,
10479,1,10479_14_45,
10479,1,10479_22_42,
10479,1,10479_13_46,
10479,1,10479_22_55,
10479,1,10479_13_33,
10479,1,10479_14_18,
10479,1,10479_12_51,
10479,1,10479_12_45,
10479,1,10479_20_20,
10479,1,10479_14_15,
10479,1,10479_21_34,
10479,1,10479_10_15,
10479,1,10479_22_13,
10479,1,10479_15_06,
10479,1,10479_14_59,
10479,1,10479_14_42,
10479,1,10479_21_06,
10479,1,10479_14_40,
10479,1,10479_13_51,
10479,1,10479_20_43,
10479,1,10479_21_57,
10479,1,10479_21_05,
10479,1,10479_23_01,
10479,1,10479_14_34,
10479,1,10479_23_30,
10479,1,10479_21_55,
10479,1,10479_13_22,
10479,1,10479_23_14,
10479,1,10479_14_11,
10479,1,10479_13_38,
10479,1,10479_21_43,
10479,1,10479_12_42,
10479,1,10479_23_09,
10479,1,10479_21_01,
10479,1,10479_14_58,
10479,1,10479_14_26,
10479,1,10479_22_01,
10479,1,10479_14_51,
10479,1,10479_15_21,
10479,1,10479_06_30,
10479,1,10479_21_25,
10479,1,10479_14_21,
10479,1,10479_12_58,
10479,1,10479_21_44,
10479,1,10479_12_33,
10479,1,10479_13_54,
10479,1,10479_21_32,
10479,1,10479_22_19,
10479,1,10479_22_31,
10479,1,10479_12_08,
10479,1,10479_14_27,
10479,1,10479_13_45,
10479,1,10479_21_13,
10479,1,10479_22_41,
10479,1,10479_15_37,
10479,1,10479_20_28,
10479,1,10479_15_18,
10479,1,10479_22_50,
10479,1,10479_21_14,
10479,1,10479_13_21,
10479,1,10479_21_22,
1429,1,1429_17_22,
1429,1,1429_07_50,
1429,1,1429_06_44,
1429,1,1429_14_48,
1429,1,1429_15_10,
